signal_timestamp,token_name_x,contract_address,total_wallets_involved,wallets_details,signal_id,initial_ath_usd,final_ath_usd,profit_multiplier,performance_status,evaluation_complete,token_name_y,token_symbol
2025-07-13 17:10:45+00:00,多福,3rCcL3zmBjpJ4JyvXaLftjqhKDCvqZEbX56K1fK3bonk,3,"[{'type': 'New Wallet', 'id': 16, 'mc_at_buy': 18100.0}, {'type': 'New Wallet', 'id': 50, 'mc_at_buy': 10240.0}, {'type': 'New Wallet', 'id': 7, 'mc_at_buy': 7190.0}]",131,23800.0,23800.0,1.0,FAILURE,True,Duofu,多福
2025-07-13 17:12:42+00:00,絵画,7C5fxBwjk7KgkvXs92g3qRi34rqZy7DwyGk2ARosbonk,2,"[{'type': 'KOL', 'id': 27, 'mc_at_buy': 13260.0}, {'type': 'New Wallet', 'id': 58, 'mc_at_buy': 7200.0}]",132,19800.0,19800.0,1.0,FAILURE,True,DENNIS,絵画
2025-07-13 17:35:57+00:00,vibedog,6zXABZqw9PM9KjxxaZiWceGQCQrJvEYttwiMQT5pbonk,2,"[{'type': 'New Wallet', 'id': 12, 'mc_at_buy': 16410.0}, {'type': 'KOL', 'id': 27, 'mc_at_buy': 11040.0}]",133,22500.0,24100.0,1.0711111111111111,SUCCESS,True,vibedog,"<a href="""" onclick='return ShowCashtag(""VIBEDOG"""
2025-07-13 17:37:42+00:00,vibedog,6zXABZqw9PM9KjxxaZiWceGQCQrJvEYttwiMQT5pbonk,3,"[{'type': 'New Wallet', 'id': 9, 'mc_at_buy': 14250.0}, {'type': 'New Wallet', 'id': 12, 'mc_at_buy': 16410.0}, {'type': 'KOL', 'id': 27, 'mc_at_buy': 11040.0}]",134,24100.0,24100.0,1.0,FAILURE,True,vibedog,"<a href="""" onclick='return ShowCashtag(""VIBEDOG"""
2025-07-13 17:41:45+00:00,vibedog,6zXABZqw9PM9KjxxaZiWceGQCQrJvEYttwiMQT5pbonk,2,"[{'type': 'KOL', 'id': 21, 'mc_at_buy': 15090.0}, {'type': 'New Wallet', 'id': 9, 'mc_at_buy': 14250.0}]",135,24100.0,24100.0,1.0,FAILURE,True,vibedog,"<a href="""" onclick='return ShowCashtag(""VIBEDOG"""
2025-07-13 17:43:36+00:00,GrokBuck,ARotuqCSGnGmaXTyzWDsZt78dT7xtdNzPeBiAotkbonk,2,"[{'type': 'New Wallet', 'id': 18, 'mc_at_buy': 14630.0}, {'type': 'KOL', 'id': 1, 'mc_at_buy': 13450.0}]",136,26800.0,47200.0,1.7611940298507462,SUCCESS,True,First PolyMarket Coin,"<a href="""" onclick='return ShowCashtag(""GROKBUCK"""
2025-07-13 17:45:38+00:00,N/A,CAjNUeV1CYW7mW2Z4TDXb7DvvCZ1cY8NPM98Ugn8bonk,3,"[{'type': 'New Wallet', 'id': 73, 'mc_at_buy': 25310.0}, {'type': 'KOL', 'id': 38, 'mc_at_buy': 9870.0}, {'type': 'New Wallet', 'id': 50, 'mc_at_buy': 8790.0}]",137,23100.0,34900.0,1.5108225108225108,SUCCESS,True,@AskPolymarket,"<a href=""https://t.me/ASKPOLY"">@ASKPOLY</a>"
2025-07-13 17:48:44+00:00,MAINER,CMV29YphCmLHop3yxt5XYFsCndWiaB3MGk3bU4tEbonk,2,"[{'type': 'KOL', 'id': 27, 'mc_at_buy': 20350.0}, {'type': 'New Wallet', 'id': 30, 'mc_at_buy': 18080.0}]",138,22400.0,24400.0,1.0892857142857142,SUCCESS,True,MisterMainer,"<a href="""" onclick='return ShowCashtag(""MAINER"""
2025-07-13 17:50:15+00:00,Pikachu,7CBPqPQXieSJtbz3pbbHJk6GYoj91sDCMgnLNbLJQyBp,3,"[{'type': 'New Wallet', 'id': 18, 'mc_at_buy': 16970.0}, {'type': 'KOL', 'id': 23, 'mc_at_buy': 12500.0}, {'type': 'New Wallet', 'id': 16, 'mc_at_buy': 14540.0}]",139,24900.0,0.0,0.0,PENDING,False,Pikachu,"<a href="""" onclick='return ShowCashtag(""PIKACHU"""
2025-07-13 17:51:47+00:00,GBUCK,D2GVhyV5s6hQu7LmxQVsrjr5GxtM4nCn3Chn4mtbonk,2,"[{'type': 'KOL', 'id': 1, 'mc_at_buy': 15610.0}, {'type': 'New Wallet', 'id': 5, 'mc_at_buy': 17260.0}]",140,20000.0,24100.0,1.205,SUCCESS,True,GrokBuck,"<a href="""" onclick='return ShowCashtag(""GBUCK"""
2025-07-13 17:53:29+00:00,GBUCK,D2GVhyV5s6hQu7LmxQVsrjr5GxtM4nCn3Chn4mtbonk,5,"[{'type': 'New Wallet', 'id': 5, 'mc_at_buy': 16230.0}, {'type': 'New Wallet', 'id': 16, 'mc_at_buy': 20960.0}, {'type': 'New Wallet', 'id': 7, 'mc_at_buy': 17480.0}, {'type': 'New Wallet', 'id': 12, 'mc_at_buy': 12800.0}, {'type': 'KOL', 'id': 1, 'mc_at_buy': 15610.0}]",141,24100.0,0.0,0.0,PENDING,False,GrokBuck,"<a href="""" onclick='return ShowCashtag(""GBUCK"""
2025-07-13 17:56:29+00:00,Muu,Agvf4JDHoYXyxxLTzKNFDN98A9zTjmw8DRmcnCLFbonk,2,"[{'type': 'New Wallet', 'id': 76, 'mc_at_buy': 22960.0}, {'type': 'New Wallet', 'id': 9, 'mc_at_buy': 16500.0}]",142,29100.0,32200.000000000004,1.1065292096219932,SUCCESS,True,MUU,"<a href="""" onclick='return ShowCashtag(""MUU"""
2025-07-13 17:58:01+00:00,Muu,Agvf4JDHoYXyxxLTzKNFDN98A9zTjmw8DRmcnCLFbonk,2,"[{'type': 'New Wallet', 'id': 51, 'mc_at_buy': 21580.0}, {'type': 'New Wallet', 'id': 76, 'mc_at_buy': 22960.0}]",143,32200.000000000004,0.0,0.0,PENDING,False,MUU,"<a href="""" onclick='return ShowCashtag(""MUU"""
2025-07-13 18:12:38+00:00,ETHERIM,9QZezFPnCAmPk2Ysa75iM4gKNyMKasTYt5neiWahGhh7,2,"[{'type': 'New Wallet', 'id': 5, 'mc_at_buy': 14760.0}, {'type': 'KOL', 'id': 19, 'mc_at_buy': 11150.0}]",144,18800.0,0.0,0.0,PENDING,False,etherim,"<a href="""" onclick='return ShowCashtag(""ETHERIM"""
2025-07-13 18:14:36+00:00,噜噜,Cv8fyBXphgaPAxFBxzhSPeTwaAU6juSX8ZwMozZobonk,2,"[{'type': 'KOL', 'id': 60, 'mc_at_buy': 17300.0}, {'type': 'New Wallet', 'id': 30, 'mc_at_buy': 25960.0}]",145,33800.0,43100.0,1.2751479289940828,SUCCESS,True,水豚噜噜,噜噜
2025-07-13 18:20:39+00:00,火,2edi7yuGtAq5EseGT2zdpUtfbmYV8BoyiPr9DZyGbonk,2,"[{'type': 'New Wallet', 'id': 12, 'mc_at_buy': 12860.0}, {'type': 'New Wallet', 'id': 50, 'mc_at_buy': 19580.0}]",146,24300.0,0.0,0.0,PENDING,False,火  Pinyinhuo (火),火
2025-07-13 18:24:23+00:00,丸子,3vmZM9MU87LAmsnUESEPTA8mmhsbpTbMbt3Twqbhbonk,2,"[{'type': 'KOL', 'id': 19, 'mc_at_buy': 21180.0}, {'type': 'New Wallet', 'id': 16, 'mc_at_buy': 33850.0}]",147,85000.0,0.0,0.0,PENDING,False,Wanzi,丸子
2025-07-13 18:37:01+00:00,Goatse,GmiswPCfGGMsyXfE43gP7pxRECdpB9BS2HaCUPSMbonk,2,"[{'type': 'New Wallet', 'id': 22, 'mc_at_buy': 33300.0}, {'type': 'KOL', 'id': 45, 'mc_at_buy': 14120.0}]",148,44900.0,0.0,0.0,PENDING,False,Truth Terminal Asshole,"<a href="""" onclick='return ShowCashtag(""GOATSE"""
2025-07-13 18:41:20+00:00,Wabooe,7ELT9VdXF7N1yPHZZf76FrckLgkFvHvNN3j9wYs7bonk,2,"[{'type': 'New Wallet', 'id': 12, 'mc_at_buy': 21630.0}, {'type': 'KOL', 'id': 34, 'mc_at_buy': 21720.0}]",149,31900.0,164600.0,5.15987460815047,SUCCESS,True,Bonk Twin Brother,"<a href="""" onclick='return ShowCashtag(""WABOOE"""
2025-07-13 18:55:20+00:00,mini,6y4UFSL2267qUPx7VB9y8ttJQx1BWKhCoz13gtL4bonk,2,"[{'type': 'New Wallet', 'id': 16, 'mc_at_buy': 15710.0}, {'type': 'KOL', 'id': 1, 'mc_at_buy': 7320.0}]",150,15000.0,54300.0,3.62,SUCCESS,True,Bonk Plushie Brother,"<a href="""" onclick='return ShowCashtag(""MINI"""
2025-07-13 18:57:27+00:00,mini,6y4UFSL2267qUPx7VB9y8ttJQx1BWKhCoz13gtL4bonk,4,"[{'type': 'New Wallet', 'id': 12, 'mc_at_buy': 28120.0}, {'type': 'KOL', 'id': 103, 'mc_at_buy': 34880.0}, {'type': 'New Wallet', 'id': 16, 'mc_at_buy': 15710.0}, {'type': 'KOL', 'id': 1, 'mc_at_buy': 7320.0}]",151,54300.0,0.0,0.0,PENDING,False,Bonk Plushie Brother,"<a href="""" onclick='return ShowCashtag(""MINI"""
2025-07-13 19:01:49+00:00,Anti-Horny,B7Vt5bifKufFxUDWUqDd79yaBQ5Ud9Pq7o41onWWbonk,2,"[{'type': 'New Wallet', 'id': 12, 'mc_at_buy': 19120.0}, {'type': 'New Wallet', 'id': 60, 'mc_at_buy': 12550.0}]",152,24900.0,27100.0,1.0883534136546185,SUCCESS,True,Anti-Horny Cult,"<a href="""" onclick='return ShowCashtag(""ANTI"""
2025-07-13 19:04:32+00:00,Delusional,8Y2VrPHgqyncsj6RBRKYoHoqFvyMvEEnsABuWpxLbonk,2,"[{'type': 'New Wallet', 'id': 35, 'mc_at_buy': 19940.0}, {'type': 'KOL', 'id': 1, 'mc_at_buy': 13130.0}]",153,23300.0,26500.0,1.1373390557939915,SUCCESS,True,Delusional Coin,DELUSIONAL
2025-07-13 19:06:02+00:00,Delusional,8Y2VrPHgqyncsj6RBRKYoHoqFvyMvEEnsABuWpxLbonk,4,"[{'type': 'New Wallet', 'id': 76, 'mc_at_buy': 23330.0}, {'type': 'New Wallet', 'id': 26, 'mc_at_buy': 23080.0}, {'type': 'New Wallet', 'id': 35, 'mc_at_buy': 19940.0}, {'type': 'KOL', 'id': 1, 'mc_at_buy': 13130.0}]",154,26500.0,0.0,0.0,PENDING,False,Delusional Coin,DELUSIONAL
2025-07-13 19:08:00+00:00,Dolores,2vaTHNggT4KFgVzb9zgLd6eDLfcfwLKyFHw7WA9Mbonk,2,"[{'type': 'New Wallet', 'id': 52, 'mc_at_buy': 20470.0}, {'type': 'KOL', 'id': 3, 'mc_at_buy': 13300.0}]",155,23400.0,38800.0,1.6581196581196582,SUCCESS,True,Dolores,"<a href="""" onclick='return ShowCashtag(""DOLORES"""
2025-07-13 19:13:20+00:00,DIVA,8hqPQbsdamgZwSqk8qDaBhqqJ4LoApGGH8cyn2W3bonk,2,"[{'type': 'New Wallet', 'id': 26, 'mc_at_buy': 26420.0}, {'type': 'KOL', 'id': 3, 'mc_at_buy': 10350.0}]",156,66600.0,106300.0,1.5960960960960962,SUCCESS,True,Falling Alpaca,"<a href="""" onclick='return ShowCashtag(""DIVA"""
2025-07-13 19:16:01+00:00,馒头,EfJLjGSn2PLnMqDbxu8UsDSi6e5Je5ZLiey9jTTKbonk,2,"[{'type': 'KOL', 'id': 1, 'mc_at_buy': 33330.0}, {'type': 'New Wallet', 'id': 22, 'mc_at_buy': 28180.0}]",157,37300.0,43100.0,1.155495978552279,SUCCESS,True,Mantou,馒头
2025-07-13 19:17:58+00:00,Ragebait,CLPvoG8wduN6nXFZPgMr5zurQfrswexLCYFXZfeNbonk,2,"[{'type': 'New Wallet', 'id': 43, 'mc_at_buy': 17240.0}, {'type': 'New Wallet', 'id': 44, 'mc_at_buy': 9370.0}]",158,21100.0,72200.0,3.4218009478672986,SUCCESS,True,Ragebait,"<a href="""" onclick='return ShowCashtag(""RAGEBAIT"""
2025-07-13 19:19:58+00:00,Ragebait,CLPvoG8wduN6nXFZPgMr5zurQfrswexLCYFXZfeNbonk,2,"[{'type': 'New Wallet', 'id': 43, 'mc_at_buy': 16170.000000000002}, {'type': 'New Wallet', 'id': 44, 'mc_at_buy': 9370.0}]",159,72200.0,0.0,0.0,PENDING,False,Ragebait,"<a href="""" onclick='return ShowCashtag(""RAGEBAIT"""
2025-07-13 19:22:44+00:00,Tsuki,ArKc4YLzwi2qeUxfptZPxMW7cbsRyiPB1pmWQhMRbonk,3,"[{'type': 'New Wallet', 'id': 35, 'mc_at_buy': 13770.0}, {'type': 'KOL', 'id': 14, 'mc_at_buy': 14090.0}, {'type': 'KOL', 'id': 3, 'mc_at_buy': 9320.0}]",160,17900.0,0.0,0.0,PENDING,False,MogSeal,"<a href="""" onclick='return ShowCashtag(""TSUKI"""
2025-07-13 19:26:02+00:00,joybait,2oQks9LT8nT5Cmzace6rpxSvoPswq5A3yb7TKDd8bonk,2,"[{'type': 'New Wallet', 'id': 16, 'mc_at_buy': 19190.0}, {'type': 'New Wallet', 'id': 5, 'mc_at_buy': 8630.0}]",161,0.0,0.0,0.0,PENDING,False,,
2025-07-13 19:32:54+00:00,麻了,Ce3LzNQGTDLZjvhgkfTpzBAdpdTn7iv6PVTQz4r5bonk,2,"[{'type': 'KOL', 'id': 103, 'mc_at_buy': 20080.0}, {'type': 'New Wallet', 'id': 9, 'mc_at_buy': 15480.0}]",162,16400.0,154100.0,9.396341463414634,SUCCESS,True,numbed dog,麻了
2025-07-13 19:47:28+00:00,草帽猫,4eGjQzH7hNqNS1Vta2MmBcJxz6u21p6Ju5M9z3ABtSoG,2,"[{'type': 'New Wallet', 'id': 11, 'mc_at_buy': 14800.0}, {'type': 'New Wallet', 'id': 9, 'mc_at_buy': 11320.0}]",163,23300.0,0.0,0.0,PENDING,False,Straw Hat Cat,草帽猫
2025-07-13 19:51:29+00:00,BADU,YGd6qnsZYVjM4oHoPbPAjsAMnR7Vga7ZLC8WBGUbonk,2,"[{'type': 'KOL', 'id': 103, 'mc_at_buy': 13750.0}, {'type': 'KOL', 'id': 1, 'mc_at_buy': 10420.0}]",164,25400.0,0.0,0.0,PENDING,False,Badu The Singing Cat,"<a href="""" onclick='return ShowCashtag(""BADU"""
2025-07-13 19:54:12+00:00,PUMP,pumpDFRsvLevR1FvakBVzTR7e5BYzAasRJSorpSyFSz,2,"[{'type': 'KOL', 'id': 3, 'mc_at_buy': 28350.0}, {'type': 'KOL', 'id': 64, 'mc_at_buy': 9510.0}]",165,36200.0,0.0,0.0,PENDING,False,pumpCmXqMfrsAkQ5r49WcJnRayYRqmXz,"<a href="""" onclick='return ShowCashtag(""PUMP"""
2025-07-13 19:55:43+00:00,PUMP,pumpDFRsvLevR1FvakBVzTR7e5BYzAasRJSorpSyFSz,3,"[{'type': 'KOL', 'id': 3, 'mc_at_buy': 13940.0}, {'type': 'New Wallet', 'id': 23, 'mc_at_buy': 15410.0}, {'type': 'KOL', 'id': 64, 'mc_at_buy': 9510.0}]",166,0.0,0.0,0.0,PENDING,False,pumpCmXqMfrsAkQ5r49WcJnRayYRqmXz,"<a href="""" onclick='return ShowCashtag(""PUMP"""
2025-11-07 15:56:34+00:00,MIMI,45STyyUy532yWAjrFfiK4vTu69xHb13N4gB7Uzvubonk,5,"[{'type': 'New Wallet', 'id': 32, 'mc_at_buy': 15920.0}, {'type': 'KOL', 'id': 42, 'mc_at_buy': 16930.0}, {'type': 'KOL', 'id': 21, 'mc_at_buy': 12390.0}, {'type': 'New Wallet', 'id': 3, 'mc_at_buy': 7820.0}, {'type': 'KOL', 'id': 1, 'mc_at_buy': 5890.0}]",167,0.0,0.0,0.0,PENDING,False,,
2025-11-07 15:59:21+00:00,MIMI,45STyyUy532yWAjrFfiK4vTu69xHb13N4gB7Uzvubonk,2,"[{'type': 'KOL', 'id': 42, 'mc_at_buy': 13880.0}, {'type': 'New Wallet', 'id': 32, 'mc_at_buy': 15920.0}]",168,0.0,0.0,0.0,PENDING,False,,
2025-11-07 16:14:01+00:00,WFLI,YXhz8VsaMtVxAmNaqtM7tAkCR61gAj25Txu7Q3jmoon,2,"[{'type': 'New Wallet', 'id': 2, 'mc_at_buy': 13180.0}, {'type': 'New Wallet', 'id': 3, 'mc_at_buy': 5680.0}]",169,0.0,0.0,0.0,PENDING,False,,
2025-11-07 16:16:27+00:00,CONE,8Bnw2dKcJTTsuWFa2zV99U87pi29vKg9Y4hyRpKbonk,2,"[{'type': 'New Wallet', 'id': 68, 'mc_at_buy': 30160.0}, {'type': 'New Wallet', 'id': 66, 'mc_at_buy': 47990.0}]",170,0.0,0.0,0.0,PENDING,False,,
2025-11-07 16:20:58+00:00,bingo,4Nq1YJA4foRcupN8GAHMffrpD9URuq1AFVM1sJT4bonk,4,"[{'type': 'New Wallet', 'id': 57, 'mc_at_buy': 13530.0}, {'type': 'KOL', 'id': 25, 'mc_at_buy': 9720.0}, {'type': 'KOL', 'id': 1, 'mc_at_buy': 11100.0}, {'type': 'KOL', 'id': 11, 'mc_at_buy': 7960.0}]",171,0.0,0.0,0.0,PENDING,False,,
2025-11-07 16:30:49+00:00,FUNGERS,9w7fXMQ7HLhzcumqnFmuTKMmRszE3UZdSEaCK9qRbonk,3,"[{'type': 'New Wallet', 'id': 12, 'mc_at_buy': 29340.0}, {'type': 'New Wallet', 'id': 2, 'mc_at_buy': 47560.0}, {'type': 'New Wallet', 'id': 22, 'mc_at_buy': 16129.999999999998}]",172,0.0,0.0,0.0,PENDING,False,,
2025-11-07 16:39:54+00:00,Neko,o7qJqisZnTNsfk5mxkiDPZtfU6gMqLyQvUKatqSbonk,2,"[{'type': 'KOL', 'id': 51, 'mc_at_buy': 14100.0}, {'type': 'KOL', 'id': 11, 'mc_at_buy': 13980.0}]",173,0.0,0.0,0.0,PENDING,False,,
2025-11-07 16:41:48+00:00,Neko,o7qJqisZnTNsfk5mxkiDPZtfU6gMqLyQvUKatqSbonk,3,"[{'type': 'KOL', 'id': 10, 'mc_at_buy': 16650.0}, {'type': 'KOL', 'id': 11, 'mc_at_buy': 19720.0}, {'type': 'KOL', 'id': 51, 'mc_at_buy': 14100.0}]",174,0.0,0.0,0.0,PENDING,False,,
2025-11-07 16:46:21+00:00,MOONDENG,4urbnszwgwkp96xuMUk3twX6WM4sz3H8gw9wBBXkmoon,2,"[{'type': 'New Wallet', 'id': 19, 'mc_at_buy': 25270.0}, {'type': 'KOL', 'id': 2, 'mc_at_buy': 28560.0}]",175,0.0,0.0,0.0,PENDING,False,,
2025-11-07 16:47:52+00:00,MOONDENG,FpWxHQT1BZdHR7q5zWnWL6MgfxaZTkfrqLJcTeWkmoon,2,"[{'type': 'New Wallet', 'id': 3, 'mc_at_buy': 12070.0}, {'type': 'KOL', 'id': 21, 'mc_at_buy': 9270.0}]",176,0.0,0.0,0.0,PENDING,False,,
2025-11-07 16:52:29+00:00,DSU,AZfGcGQKZ3YemqU1tkMMjfQijtu3nfmxV4QKKA7Hbonk,2,"[{'type': 'New Wallet', 'id': 3, 'mc_at_buy': 13820.0}, {'type': 'KOL', 'id': 11, 'mc_at_buy': 12730.0}]",177,0.0,0.0,0.0,PENDING,False,,
2025-11-07 16:54:13+00:00,DSU,Gv3Q7LBJ7hg4ieeSe1mF91Xn1j7rgtMmLntmsDPmbonk,3,"[{'type': 'New Wallet', 'id': 12, 'mc_at_buy': 14480.0}, {'type': 'New Wallet', 'id': 4, 'mc_at_buy': 11620.0}, {'type': 'KOL', 'id': 1, 'mc_at_buy': 7920.0}]",178,0.0,0.0,0.0,PENDING,False,,
2025-11-07 16:55:44+00:00,DSU,Gv3Q7LBJ7hg4ieeSe1mF91Xn1j7rgtMmLntmsDPmbonk,4,"[{'type': 'New Wallet', 'id': 47, 'mc_at_buy': 16270.0}, {'type': 'New Wallet', 'id': 12, 'mc_at_buy': 14480.0}, {'type': 'New Wallet', 'id': 4, 'mc_at_buy': 11620.0}, {'type': 'KOL', 'id': 1, 'mc_at_buy': 7920.0}]",179,0.0,0.0,0.0,PENDING,False,,
2025-11-07 16:59:18+00:00,pNut,4dWoRtW3v2AX2bpLPq2bhF863G2cGrQZxM8imGewbonk,2,"[{'type': 'New Wallet', 'id': 12, 'mc_at_buy': 20100.0}, {'type': 'New Wallet', 'id': 32, 'mc_at_buy': 15010.0}]",180,0.0,0.0,0.0,PENDING,False,,
2025-11-07 17:03:24+00:00,marty,DWSynLhYF9cvNUXMbSw3SS42XssFpKWrQ5nNqbgpump,2,"[{'type': 'New Wallet', 'id': 32, 'mc_at_buy': 22460.0}, {'type': 'New Wallet', 'id': 30, 'mc_at_buy': 19280.0}]",181,0.0,0.0,0.0,PENDING,False,,
2025-11-07 17:05:02+00:00,包,HFKS4nPSg93RGGxNmLepSrHfkNUbGbLgXCdtHddRbonk,2,"[{'type': 'New Wallet', 'id': 47, 'mc_at_buy': 16910.0}, {'type': 'New Wallet', 'id': 3, 'mc_at_buy': 12620.0}]",182,0.0,0.0,0.0,PENDING,False,,
2025-11-07 17:07:29+00:00,OUR,78uEU1CsfQ8mb2fV23zWN2aJMzYy12cGphUpbw4Ebonk,6,"[{'type': 'New Wallet', 'id': 12, 'mc_at_buy': 31060.0}, {'type': 'New Wallet', 'id': 30, 'mc_at_buy': 33070.0}, {'type': 'KOL', 'id': 34, 'mc_at_buy': 28310.0}, {'type': 'New Wallet', 'id': 22, 'mc_at_buy': 20320.0}, {'type': 'New Wallet', 'id': 52, 'mc_at_buy': 8290.0}, {'type': 'New Wallet', 'id': 47, 'mc_at_buy': 10910.0}]",183,0.0,0.0,0.0,PENDING,False,,
2025-11-07 17:11:55+00:00,TORCH,61FujmXQmwj3zUjPXF3oKbFtkd4hSobuAS9qSbdkpump,2,"[{'type': 'KOL', 'id': 19, 'mc_at_buy': 26180.0}, {'type': 'New Wallet', 'id': 19, 'mc_at_buy': 29790.0}]",184,0.0,0.0,0.0,PENDING,False,,
2025-11-07 17:15:12+00:00,crimecoin,AREMLs4NpdEWUZMWjhjj6nbdSZFqiVKkzybkk6Wcrime,2,"[{'type': 'KOL', 'id': 11, 'mc_at_buy': 15490.0}, {'type': 'KOL', 'id': 1, 'mc_at_buy': 7930.0}]",185,0.0,0.0,0.0,PENDING,False,,
2025-11-07 17:17:43+00:00,crimecoin,AREMLs4NpdEWUZMWjhjj6nbdSZFqiVKkzybkk6Wcrime,6,"[{'type': 'New Wallet', 'id': 68, 'mc_at_buy': 17260.0}, {'type': 'KOL', 'id': 11, 'mc_at_buy': 24700.0}, {'type': 'KOL', 'id': 19, 'mc_at_buy': 20510.0}, {'type': 'New Wallet', 'id': 4, 'mc_at_buy': 38560.0}, {'type': 'New Wallet', 'id': 7, 'mc_at_buy': 35120.0}, {'type': 'KOL', 'id': 1, 'mc_at_buy': 7930.0}]",186,0.0,0.0,0.0,PENDING,False,,
2025-11-07 17:20:13+00:00,WAF,XHGY9nbmxAVPuzdzxeDBwhm2VUcuBBVAk8NX5dTVfun,2,"[{'type': 'New Wallet', 'id': 32, 'mc_at_buy': 24340.0}, {'type': 'New Wallet', 'id': 50, 'mc_at_buy': 6380.0}]",187,0.0,0.0,0.0,PENDING,False,,
2025-11-07 17:23:37+00:00,WAF,XHGY9nbmxAVPuzdzxeDBwhm2VUcuBBVAk8NX5dTVfun,3,"[{'type': 'KOL', 'id': 10, 'mc_at_buy': 28420.0}, {'type': 'New Wallet', 'id': 32, 'mc_at_buy': 12720.0}, {'type': 'KOL', 'id': 35, 'mc_at_buy': 10800.0}]",188,0.0,0.0,0.0,PENDING,False,,
2025-11-07 17:29:24+00:00,blep,HgGtrCeW8dPA8N9YmaJ8iKGWp2jgZ128HCEWn9xnbonk,3,"[{'type': 'New Wallet', 'id': 50, 'mc_at_buy': 12140.0}, {'type': 'New Wallet', 'id': 4, 'mc_at_buy': 7530.0}, {'type': 'KOL', 'id': 14, 'mc_at_buy': 6860.0}]",189,0.0,0.0,0.0,PENDING,False,,
2025-11-07 17:33:30+00:00,blop,6Ccg1veiGkZ33FNTKFU2Pe4bKHccga3GJc3A89pPbonk,2,"[{'type': 'KOL', 'id': 32, 'mc_at_buy': 27410.0}, {'type': 'KOL', 'id': 11, 'mc_at_buy': 40640.0}]",190,0.0,0.0,0.0,PENDING,False,,
2025-11-07 17:35:25+00:00,blop,6Ccg1veiGkZ33FNTKFU2Pe4bKHccga3GJc3A89pPbonk,2,"[{'type': 'KOL', 'id': 35, 'mc_at_buy': 19990.0}, {'type': 'KOL', 'id': 32, 'mc_at_buy': 27410.0}]",191,0.0,0.0,0.0,PENDING,False,,
2025-11-07 17:41:01+00:00,BoschiCoin,HAKRnCASHyMeCLMWJWwApbd3HybNUoNxkrQ5tSaHbonk,3,"[{'type': 'New Wallet', 'id': 80, 'mc_at_buy': 21870.0}, {'type': 'KOL', 'id': 11, 'mc_at_buy': 10770.0}, {'type': 'KOL', 'id': 27, 'mc_at_buy': 10950.0}]",192,0.0,0.0,0.0,PENDING,False,,
2025-11-07 17:43:06+00:00,BCC,Ge61EVQeRoVL7AZCtrsvgqgzvRtY6Vbr8KvVvx5gbonk,3,"[{'type': 'New Wallet', 'id': 23, 'mc_at_buy': 16650.0}, {'type': 'KOL', 'id': 11, 'mc_at_buy': 14710.0}, {'type': 'KOL', 'id': 32, 'mc_at_buy': 5920.0}]",193,0.0,0.0,0.0,PENDING,False,,
2025-11-07 17:46:23+00:00,LIM,Dc3onLCVYu7RDhYaTNQpeALY9Vat5HPHPPFsw7aqbonk,2,"[{'type': 'KOL', 'id': 7, 'mc_at_buy': 31200.0}, {'type': 'KOL', 'id': 11, 'mc_at_buy': 25160.0}]",194,0.0,0.0,0.0,PENDING,False,,
2025-11-07 17:48:27+00:00,Sharky,HFJykhxt3zcjRKgGAnwyGBJogtD4BoTVUiTNBTBkbonk,2,"[{'type': 'New Wallet', 'id': 7, 'mc_at_buy': 12770.0}, {'type': 'KOL', 'id': 14, 'mc_at_buy': 7400.0}]",195,0.0,0.0,0.0,PENDING,False,,
2025-11-07 17:52:42+00:00,crimecoin,AREMLs4NpdEWUZMWjhjj6nbdSZFqiVKkzybkk6Wcrime,2,"[{'type': 'New Wallet', 'id': 68, 'mc_at_buy': 31580.0}, {'type': 'KOL', 'id': 32, 'mc_at_buy': 34830.0}]",196,0.0,0.0,0.0,PENDING,False,,
2025-11-07 17:55:34+00:00,ICE,3qNqfhkZk6oWE5CZYEQbdFUmCc3BqL1PsaT99FrUpump,2,"[{'type': 'New Wallet', 'id': 60, 'mc_at_buy': 34940.0}, {'type': 'New Wallet', 'id': 89, 'mc_at_buy': 10280.0}]",197,0.0,0.0,0.0,PENDING,False,,
2025-11-07 18:00:49+00:00,SWAGCOIN,75pBaPztK7p5EnjTcBFvMBrMfHwR4XS7mpzdnToabonk,3,"[{'type': 'KOL', 'id': 32, 'mc_at_buy': 21300.0}, {'type': 'KOL', 'id': 27, 'mc_at_buy': 12620.0}, {'type': 'New Wallet', 'id': 10, 'mc_at_buy': 10880.0}]",198,0.0,0.0,0.0,PENDING,False,,
2025-11-07 18:03:49+00:00,DominoCoin,4hPRLZh2g3EUUCNqvF1V5tHhD1uXbd3TXx7LKHRrbonk,2,"[{'type': 'New Wallet', 'id': 52, 'mc_at_buy': 20190.0}, {'type': 'New Wallet', 'id': 9, 'mc_at_buy': 15200.0}]",199,0.0,0.0,0.0,PENDING,False,,
2025-11-07 18:05:47+00:00,BONKTOK,CTHW9WK4Qp9yKtrnv5L1abRvhB3yMhYf8zxSJdbibonk,2,"[{'type': 'New Wallet', 'id': 32, 'mc_at_buy': 15850.0}, {'type': 'KOL', 'id': 14, 'mc_at_buy': 8920.0}]",200,0.0,0.0,0.0,PENDING,False,,
